id,title,description,link,condition,price,availability,image link,gtin,mpn,brand
Ma375,3 pieces Gray cotton sheet set,"3 piece cotton sheet set,
,
,100% cotton, soft and extensible,
",https://massageboutik.com/en/massage-linen/657-3-pieces-gray-cotton-sheet-set.html,new,CAD$54.99,In Stock,https://massageboutik.com/2876-large_default/3-pieces-gray-cotton-sheet-set.jpg,,,"
						Allez Housses
					"
Ma376,Exfoliating gel Zen 250ml - No shower required,Buy Exfoliating gel Zen 250ml - No shower required from Massage Boutik,https://massageboutik.com/en/home/701-exfoliant-gel-sans-rincage-gredane-agrumes.html,new,CAD$9.99,In Stock,https://massageboutik.com/2977-large_default/exfoliant-gel-sans-rincage-gredane-agrumes.jpg,,ASA-043X,
Ma377,Sandalo incense stick - 20 stick,"Boxe of 20 incenses sticks, Sandalo fragrance.",https://massageboutik.com/en/incense/616-sandalo-incense-stick-20-stick.html,new,CAD$3.00,In Stock,https://massageboutik.com/2756-large_default/sandalo-incense-stick-20-stick.jpg,,ENCENS-SAC-19,
Ma378,Flip-top dispensing bottle,"Empty bottle with dispenser cap.,
,Avalaible in 125ml & 250ml",https://massageboutik.com/en/various/640-flip-top-dispensing-bottle.html,new,CAD$2.50,In Stock,https://massageboutik.com/2811-large_default/flip-top-dispensing-bottle.jpg,,BOUT-FLIP-XXX,
Ma379,"Jade ""fish"" stone - face GuaSha massage","Jade Stone for face massage.,
,GuaSha is an ancient massage technique for body and face.",https://massageboutik.com/en/massage-stones/553-jade-fish-stone-face-guasha-massage.html,new,CAD$19.99,In Stock,https://massageboutik.com/2534-large_default/jade-fish-stone-face-guasha-massage.jpg,,PJ-001,
Ma380,Deluxe Wooden Reflexology Foot Bed,Buy Deluxe Wooden Reflexology Foot Bed from Massage Boutik,https://massageboutik.com/en/therapeutic-accessories-for-massage/416-deluxe-wooden-reflexology-foot-bed.html,new,CAD$19.99,In Stock,https://massageboutik.com/1026-large_default/deluxe-wooden-reflexology-foot-bed.jpg,,L315A,
Ma381,Les Huiles Végétales C. & L. Clergeaud,Buy Les Huiles Végétales C. & L. Clergeaud from Massage Boutik,https://massageboutik.com/en/books-charts-and-reflexology/244-les-huiles-vegetales-c-l-clergeaud.html,new,CAD$32.36,In Stock,https://massageboutik.com/589-large_default/les-huiles-vegetales-c-l-clergeaud.jpg,,DOC LC,"
						Aliksir
					"
Ma382,Cleanliness,Buy Cleanliness from Massage Boutik,https://massageboutik.com/en/ambience/238-cleanliness.html,new,CAD$15.79,In Stock,https://massageboutik.com/580-large_default/cleanliness.jpg,,,"
						Aliksir
					"
Ma383,Essential Oil Lemon Zest (Citrus limonum),"Essential Oil Lemon Zest (Citrus limonum) ,
,Lemon oil purifies and disinfects ambient air while helping in the elimination of undesired smells (food, smoke, tobacco, mold, etc.).,
,It can be added to your laundry soap and to your all-purpose cleaner.",https://massageboutik.com/en/ambience/268-citron-zeste-citrus-lemonum.html,new,CAD$10.62,In Stock,https://massageboutik.com/4619-large_default/citron-zeste-citrus-lemonum.jpg,, ,"
						Aliksir
					"
Ma384,Crème VapMagik - 250ml,Buy Crème VapMagik - 250ml from Massage Boutik,https://massageboutik.com/en/massage-products/414-creme-vapmagik-250ml.html,new,CAD$24.99,In Stock,https://massageboutik.com/1023-large_default/creme-vapmagik-250ml.jpg,,VapMagik-250,
Ma385,Herbal Select Foot Therapy Massage Lotion,"This cooling, energizing, skin-softening formula is a treat for tired, sore feet. This all-in-one foot therapy lotion soothes even the most overworked feet. ",https://massageboutik.com/en/massage-products/161-herbal-select-foot-therapy-massage-lotion.html,new,CAD$32.99,In Stock,https://massageboutik.com/436-large_default/herbal-select-foot-therapy-massage-lotion.jpg,,HSFOXXX,"
						Biotone
					"
Ma386,Yoga Tune Up® - Treat while you train DVD,"With a focus on Performance, Recovery and Injury Prevention,, this 2-Disc DVD features ,JILL MILLER & KELLY STARRETT ,guiding you on self-treatment strategies using each of the Roll Model® Therapy Balls (YTU Originals, PLUS, ALPHA & Coregeous),.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/914-yoga-tune-up-coregeous-ball.html,new,CAD$44.99,In Stock,https://massageboutik.com/3791-large_default/yoga-tune-up-coregeous-ball.jpg,,YB-TTVIDEO,"
						Yoga Tune Up
					"
Ma387,"Oil, lotion & gel resistant disposable sheets for massage table","Disposable Oil Resistant Massage Table Sheets,
,Lotion, oil and gel resistant premium disposable bed-sheets.,
,No more worrying about oil stains during treatments. ",https://massageboutik.com/en/shop-by-category-massage-boutik-products/1005-oil-lotion-gel-resistant-disposable-sheets-for-massage-table.html,new,CAD$34.99,In Stock,https://massageboutik.com/4421-large_default/oil-lotion-gel-resistant-disposable-sheets-for-massage-table.jpg,,CBW-14-99,
Ma388,MASSOLÉUM - MASSOGEL N°1,Buy MASSOLÉUM - MASSOGEL N°1 from Massage Boutik,https://massageboutik.com/en/massage-products/775-massoleum-massogel-n1.html,new,CAD$13.99,In Stock,https://massageboutik.com/3165-large_default/massoleum-massogel-n1.jpg,,,"
						MASSOLÉUM
					"
Ma389,Dead Sea natural mineral salt - Fine scrub,"Waters of the Dead Sea are unique, having a total salt concentration that is 10 times higher than ocean water, reaching 33% versus 3%. Encourages skin rejuvenation and revitalization. Recognized for thousands of years for its therapeutic powers.",https://massageboutik.com/en/scrubs/751-dead-sea-natural-mineral-salt-fine-scrub.html,new,CAD$18.00,In Stock,https://massageboutik.com/3072-large_default/dead-sea-natural-mineral-salt-fine-scrub.jpg,,965XXX,"
						ORE
					"
Ma390,Alcohol & Quaternary Ammonium Disinfectant,Buy Alcohol & Quaternary Ammonium Disinfectant from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/815-desinfectant-nettoyant-multi-surface-bisan.html,new,CAD$19.99,In Stock,https://massageboutik.com/3295-large_default/desinfectant-nettoyant-multi-surface-bisan.jpg,,,
Ma391,Dry Moisturizing Oil - Lavender & Chamomile,"Dry Moisturizing Oil - Lavender & Chamomile,
,This extremely soft oil does not leave any greasy film. It helps to recreate the lipidic film of the skin, as well as to regenerate and preserve its hydration.,
,Only pure, precious vegetable oils combined with essential oils for effective results or as a preventive measure.",https://massageboutik.com/en/body-care/703-huile-seche-hydratante-lavande-camomile.html,new,CAD$16.99,In Stock,https://massageboutik.com/4264-large_default/huile-seche-hydratante-lavande-camomile.jpg,,ASA-0813,"
						Aurélie Savonnerie artisanale
					"
Ma392,Algaes & grapes - Body wrap gel,Buy Algaes & grapes - Body wrap gel from Massage Boutik,https://massageboutik.com/en/body-care/749-algaes-grapes-body-wrap-gel.html,new,CAD$56.00,In Stock,https://massageboutik.com/3066-large_default/algaes-grapes-body-wrap-gel.jpg,,  ,"
						ORE
					"
Ma393,Smoothing Massage Butter,"Smoothing Massage Butter is not pumpable.,
,
,Absorbency with workability,
,Soothe, tone & soften,
,Protect skin and retain moisture",https://massageboutik.com/en/massage-products/693-smoothing-massage-butter.html,new,CAD$135.99,In Stock,https://massageboutik.com/2969-large_default/smoothing-massage-butter.jpg,,BSSMB,"
						Biotone
					"
Ma394,Exfoliating gel Tahiti Flower - No shower required,Buy Exfoliating gel Tahiti Flower - No shower required from Massage Boutik,https://massageboutik.com/en/body-care/702-exfoliant-gel-sans-rincage-gredane-agrumes.html,new,CAD$9.99,In Stock,https://massageboutik.com/2978-large_default/exfoliant-gel-sans-rincage-gredane-agrumes.jpg,,ASA-053X,
Ma395,Yoga series -Meditation - incense stick - 20 stick,"Boxe of 20 incenses sticks, from the Yoga Series, Meditation fragrance.",https://massageboutik.com/en/incense/615-yoga-series-meditation-incense-stick-20-stick.html,new,CAD$3.00,In Stock,https://massageboutik.com/2755-large_default/yoga-series-meditation-incense-stick-20-stick.jpg,,ENCENS-4,
Ma396,3 Pieces Flannel Sheet Set,3 piece flannel sheet set 100% Cotton,https://massageboutik.com/en/massage-linen/653-3-pieces-flannel-sheet-set.html,new,CAD$44.99,In Stock,https://massageboutik.com/2856-large_default/3-pieces-flannel-sheet-set.jpg,,,"
						Allez Housses
					"
Ma397,Carry bag for massage table,Carry bag for massage tables up to 30 inches wide.,https://massageboutik.com/en/accessories-for-massage-table/569-carry-bag-for-massage-table.html,new,CAD$64.99,In Stock,https://massageboutik.com/2610-large_default/carry-bag-for-massage-table.jpg,,SAC-TR-30,
Ma398,Dead sea minerals Peel-Off mask,"Dead sea minerals Peel-Off mask,
,Used by professionals for rebalancing the skin, removing impurities and excess sebum.,
,The Dead Sea Mask is a unique peel-off containing Alginate, Dead Sea Salt Mud, cooling agents, essential oils of Tea Tree and Lemon.",https://massageboutik.com/en/body-care/482-dead-sea-minerals-mask-peel-off.html,new,CAD$5.50,In Stock,https://massageboutik.com/2430-large_default/dead-sea-minerals-mask-peel-off.jpg,, ,"
						ORE
					"
Ma399,100% pure fractionnated coconut oil,Buy 100% pure fractionnated coconut oil from Massage Boutik,https://massageboutik.com/en/massage-oils/440-100-pure-fractionnated-coconut-oil.html,new,CAD$3.99,In Stock,https://massageboutik.com/2456-large_default/100-pure-fractionnated-coconut-oil.jpg,,HCF-XX,
Ma400,Massage roller,The Reflex-O-Foot Wooden Massager is the only foot roller on the market tha effectively replicates the pushing and releasing of a Reflexologist's fingers.,https://massageboutik.com/en/therapeutic-accessories-for-massage/415-massage-roller.html,new,CAD$7.99,In Stock,https://massageboutik.com/1024-large_default/massage-roller.jpg,,L3683,
Ma401,Empty bottle with pump,"Empty frosted bottle with pump with a clasp without loss of liquid.,
,Offered in 125ml and 250ml.",https://massageboutik.com/en/various/439-empty-bottle-with-pump.html,new,CAD$1.99,In Stock,https://massageboutik.com/3524-large_default/empty-bottle-with-pump.jpg,,BOUT-XXX-POMPE,
Ma402,Vap Magik - 150ml,"Thanks to this unique blend of arnica montana and essential oils, you get fast and effective relief from muscular and articular pains.",https://massageboutik.com/en/massage-products/413-vap-magik-150ml.html,new,CAD$24.99,In Stock,https://massageboutik.com/4323-large_default/vap-magik-150ml.jpg,,VAPMAGIK-150,
Ma403,Protège têtière plat - Tricot de coton,Buy Protège têtière plat - Tricot de coton from Massage Boutik,https://massageboutik.com/en/massage-linen/386-protege-tetiere-plat-tricot-de-coton.html,new,CAD$11.99,In Stock,https://massageboutik.com/975-large_default/protege-tetiere-plat-tricot-de-coton.jpg,,AH700U-TCX,"
						Allez Housses
					"
Ma404,Ergonomic Viscoelastic Foam Pillow,"Ergonomic Viscoelastic foam Pillow,
,Viscoelastic foam (memory foam) wave-shaped pillow that fits perfectly the neck of your clients.",https://massageboutik.com/en/comfort-accessories-for-massage/355-memory-foam-orthopedic-pillow.html,new,CAD$36.99,In Stock,https://massageboutik.com/3152-large_default/memory-foam-orthopedic-pillow.jpg,,AH00OV-VE,"
						Allez Housses
					"
Ma405,Pax,"Soothing and relaxing, Pax speaks for ,l,ove and helps us bring serenity to our homes and hearts., ",https://massageboutik.com/en/ambience/237-pax.html,new,CAD$18.89,In Stock,https://massageboutik.com/579-large_default/pax.jpg,, ,"
						Aliksir
					"
Ma406,"Chinese Cinnamon, Cinnamomum cassia","Anti-infectieuse, antibactérienne à très large spectre d’action et à action puissante (98 % des bactéries pathogènes, coques gr+, bacilles gr-), antivirale, antifongique, antiparasitaire, anti-fermentaire, antiseptique+++, tonique et stimulante sexuelle et aphrodisiaque, emménagogue (renforce les contractions utérines)++, hyperémiante+++, anesthésiante+, anticoagulante et fluidifiante++.",https://massageboutik.com/en/ambience/267-chinese-cinnamon-cinnamomum-cassia.html,new,CAD$16.71,In Stock,https://massageboutik.com/629-large_default/chinese-cinnamon-cinnamomum-cassia.jpg,,HE CICAS BIO  XX,"
						Aliksir
					"
Ma407,Yoga Tune Up® - Coregeous DVD,"The Coregeous® Ball with DVD Combo gives you all the tools you need to overcome core and abdominal weakness caused by underuse, over-training, injury, or scar tissue.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/913-yoga-tune-up-coregeous-ball.html,new,CAD$26.99,In Stock,https://massageboutik.com/3784-large_default/yoga-tune-up-coregeous-ball.jpg,,YB-CDVD,"
						Yoga Tune Up
					"
Ma408,Hand Sanitizing gel with 70% alcool,"Hand Sanitizing Gel with 70% Isopropyl Alcohol, Pure Aloe Vera and Grapefruit Essential Oil.",https://massageboutik.com/en/disinfectant-cleaners/809-hand-sanitizing-gel-with-70-alcool.html,new,CAD$19.95,In Stock,https://massageboutik.com/3246-large_default/hand-sanitizing-gel-with-70-alcool.jpg,,,"
						BioOrigin
					"
Ma409,Chahna Hymalayan salt night light,"Chahna Hymalayen salt night light. ,
,Enjoy a beautiful ambient light in any room.",https://massageboutik.com/en/ambience/865-veilleuse-en-cristal-de-sel-de-l-himalaya.html,new,CAD$24.99,In Stock,https://massageboutik.com/3534-large_default/veilleuse-en-cristal-de-sel-de-l-himalaya.jpg,,504056,
Ma410,Waterproof vinyl pillowcase for bolster - 6x24,Make your life easier after each treatment with this waterproof vinyl pillowcase cover.,https://massageboutik.com/en/shop-by-category-massage-boutik-products/829-taie-6x24-en-tissu-impermeable.html,new,CAD$19.99,In Stock,https://massageboutik.com/3359-large_default/taie-6x24-en-tissu-impermeable.jpg,,AH777S624-IMP ,"
						Allez Housses
					"
Ma411,Comfort Aluminium Table,"Characteristics:,
,Dynamic weight capacity: 450lbs / 204kg,Static weight capacity: 2750 lbs / 1250kg,
,
,Length: 72.5 ""/ 184cm,
,Including headrest: 83 ""/ 211cm,
,Width: 28 ""/ 71cm available,
,Height: 24 ""/ 61cm ~ 32"" / 81cm,
,Weight: 24.6 lbs / 11.2kg,
",https://massageboutik.com/en/massage-table/695-comfort-aluminium-table.html,new,CAD$595.00,In Stock,https://massageboutik.com/2971-large_default/comfort-aluminium-table.jpg,,,
Ma412,Yoga series -Bliss - incense stick - 20 stick,"Boxe of 20 incenses sticks, from the Yoga Series, Bliss fragrance.",https://massageboutik.com/en/incense/613-yoga-series-bliss-incense-stick-20-stick.html,new,CAD$3.00,In Stock,https://massageboutik.com/2752-large_default/yoga-series-bliss-incense-stick-20-stick.jpg,,ENCENS-9,
Ma413,8x14 pillowcase - Pair,"Two covers for your pillow. Will fit both buckwheat and foam pillow.,
,
,Mesurement : 8x14 inches",https://massageboutik.com/en/massage-linen/676-8x14-pillowcase-pair.html,new,CAD$14.99,In Stock,https://massageboutik.com/3157-large_default/8x14-pillowcase-pair.jpg,,AH777OT14-TCX,"
						Allez Housses
					"
Ma414,Silky Massage Gel,"PROMOTION UNTIL SEPTEMBER 30th : Get 1/2 a gallon of 100% neutral BioOrigin massage gel for free when you buy a gallon of Silky massage gel! ,
,Light and airy in texture with an enduring glide. Contains 80% Natural Oils of Sunflower Oil, Grape Seed Oil, Safflower Oil combined with a rich blend of Shea and Mango Butters for healing and treating the skin. PARABEN FREE.",https://massageboutik.com/en/massage-products/699-silky-massage-gel.html,new,CAD$14.99,In Stock,https://massageboutik.com/2975-large_default/silky-massage-gel.jpg,,,
Ma415,BioEmpreinte cocoa mask peel-off,BIOempreinte cocoa is a specific peel-off facial mask for the relaxation due to its nice and soft perfume of chocolate which improves the mental feeling of well-being.,https://massageboutik.com/en/body-care/481-bioempreinte-cocoa-mask-peel-off.html,new,CAD$5.50,In Stock,https://massageboutik.com/2429-large_default/bioempreinte-cocoa-mask-peel-off.jpg,,,"
						ORE
					"
